"taxon","ELEMENT_GLOBAL_ID","indicator"
"Ceratophyllum",900116,1
"Ceratophyllum",900117,1
"Ceratophyllum",899974,1
"Ceratophyllum",731157,1
"Ceratophyllum",684857,1
"Ceratophyllum",798674,1
"Ceratophyllum",687618,1
"Ceratophyllum",685039,1
"Ceratophyllum",689878,1
"Ceratophyllum",686216,1
"Ceratophyllum",688132,1
"Ceratophyllum",685205,1
"Ceratophyllum",685615,1
"Ceratophyllum",683538,1
"Ceratophyllum",798667,1
"Chrysobalanus",833074,1
"Chrysobalanus",1268463,1
"Chrysobalanus",685361,1
"Chrysobalanus",685907,1
"Chrysobalanus",686144,1
"Chrysobalanus",687610,1
"Chrysobalanus",689480,1
"Chrysobalanus",685765,1
"Chrysobalanus",688101,1
"Lechea",685221,1
"Lechea",684427,1
"Hudsonia",899069,1
"Hudsonia",687760,1
"Hudsonia",689830,1
"Hudsonia",950061,1
"Hudsonia",860009,1
"Hudsonia",685098,1
"Hudsonia",816681,1
"Hudsonia",689512,1
"Hudsonia",687961,1
"Hudsonia",684427,1
"Hudsonia",686917,1
"Cleome",907404,1
"Cleome",1270946,1
"Cleome",969507,1
"Cleome",689439,1
"Polanisia",689995,1
"Clethra",1268471,1
"Clethra",689074,1
"Clethra",686815,1
"Clethra",683890,1
"Clethra",688845,1
"Clethra",686312,1
"Clethra",686497,1
"Clethra",688725,1
"Clethra",688264,1
"Clethra",685596,1
"Clethra",689725,1
"Clethra",689896,1
"Clethra",685104,1
"Clethra",689957,1
"Clethra",684553,1
"Clethra",687022,1
"Clethra",1346895,1
"Clethra",687351,1
"Clethra",868705,1
"Clethra",683613,1
"Clethra",688465,1
"Clethra",1176995,1
"Clethra",685525,1
"Conocarpus",898993,1
"Conocarpus",1268944,1
"Conocarpus",685907,1
"Conocarpus",686930,1
"Conocarpus",685003,1
"Conocarpus",689831,1
"Conocarpus",688326,1
"Conocarpus",686343,1
"Conocarpus",689985,1
"Conocarpus",689067,1
"Conocarpus",687339,1
"Conocarpus",688074,1
"Laguncularia",838396,1
"Laguncularia",1267581,1
"Laguncularia",1267579,1
"Laguncularia",898959,1
"Laguncularia",1268950,1
"Laguncularia",688326,1
"Laguncularia",686343,1
"Laguncularia",685458,1
"Laguncularia",688005,1
"Laguncularia",689985,1
"Laguncularia",689067,1
"Laguncularia",685926,1
"Commelina",685787,1
"Tradescantia",688651,1
"Tradescantia",684613,1
"Tradescantia",684671,1
"Calystegia",1277614,1
"Calystegia",964242,1
"Cressa",943240,1
"Evolvulus",1279632,1
"Evolvulus",683144,1
"Ipomoea",885015,1
"Ipomoea",837022,1
"Ipomoea",1285864,1
"Ipomoea",1268499,1
"Ipomoea",1268946,1
"Ipomoea",899735,1
"Ipomoea",858746,1
"Ipomoea",858789,1
"Ipomoea",686255,1
"Ipomoea",859991,1
"Ipomoea",684074,1
"Ipomoea",689803,1
"Ipomoea",685872,1
"Stylisma",687536,1
"Stylisma",1284843,1
"Cordia",687927,1
"Cornus",1302644,1
"Cornus",1345194,1
"Cornus",839432,1
"Cornus",841993,1
"Cornus",899502,1
"Cornus",899446,1
"Cornus",941848,1
"Cornus",1093938,1
"Cornus",1094025,1
"Cornus",899737,1
"Cornus",1251777,1
"Cornus",1225199,1
"Cornus",899825,1
"Cornus",689838,1
"Cornus",688120,1
"Cornus",689900,1
"Cornus",688114,1
"Cornus",687166,1
"Cornus",685489,1
"Cornus",689399,1
"Cornus",684949,1
"Cornus",690048,1
"Cornus",688054,1
"Cornus",683798,1
"Cornus",688319,1
"Cornus",684082,1
"Cornus",686533,1
"Cornus",685726,1
"Cornus",687521,1
"Cornus",686441,1
"Cornus",687902,1
"Cornus",942467,1
"Cornus",942466,1
"Cornus",979536,1
"Cornus",942428,1
"Cornus",686620,1
"Cornus",689112,1
"Cornus",686452,1
"Cornus",685682,1
"Cornus",689555,1
"Cornus",1302539,1
"Cornus",685886,1
"Cornus",685237,1
"Cornus",1375152,1
"Cornus",791624,1
"Cornus",684245,1
"Cornus",683863,1
"Cornus",688771,1
"Cornus",689950,1
"Cornus",687887,1
"Cornus",684380,1
"Cornus",801753,1
"Cornus",742058,1
"Cornus",721861,1
"Cornus",683677,1
"Cornus",683127,1
"Cornus",683995,1
"Cornus",688456,1
"Cornus",689191,1
"Cornus",1277567,1
"Cornus",684344,1
"Cornus",683184,1
"Cornus",689293,1
"Cornus",688402,1
"Cornus",689245,1
"Cornus",686940,1
"Cornus",684397,1
"Cornus",686014,1
"Cornus",687699,1
"Cornus",732453,1
"Cornus",730784,1
"Cornus",688717,1
"Cornus",688875,1
"Cornus",787976,1
"Cornus",683956,1
"Cornus",683705,1
"Cornus",688412,1
"Cornus",687424,1
"Cornus",684398,1
"Cornus",1093978,1
"Cornus",686190,1
"Cornus",798288,1
"Cornus",683138,1
"Cornus",688664,1
"Cornus",1251781,1
"Cornus",688796,1
"Cornus",738585,1
"Cornus",689828,1
"Cornus",685143,1
"Cornus",683864,1
"Cornus",839362,1
"Cornus",684471,1
"Cornus",1277543,1
"Cornus",689570,1
"Cornus",737987,1
"Cornus",687142,1
"Cornus",685239,1
"Cornus",686744,1
"Cornus",686370,1
"Cornus",686260,1
"Cornus",687173,1
"Cornus",689618,1
"Cornus",686266,1
"Cornus",684789,1
"Cornus",685036,1
"Crassula",949675,1
"Crassula",689878,1
"Diamorpha",687355,1
"Diamorpha",686600,1
"Dudleya",902166,1
"Dudleya",934838,1
"Dudleya",688869,1
"Dudleya",1277563,1
"Dudleya",974112,1
"Dudleya",1277750,1
"Dudleya",964226,1
"Dudleya",964220,1
"Hylotelephium",683560,1
"Hylotelephium",684362,1
"Hylotelephium",685202,1
"Rhodiola",860740,1
"Rhodiola",857621,1
"Rhodiola",899841,1
"Rhodiola",899164,1
"Rhodiola",685370,1
"Rhodiola",688961,1
"Rhodiola",685841,1
"Rhodiola",684574,1
"Sedum",857357,1
"Sedum",1281890,1
"Sedum",899432,1
"Sedum",899836,1
"Sedum",1268515,1
"Sedum",683778,1
"Sedum",687969,1
"Sedum",689461,1
"Sedum",683758,1
"Sedum",683728,1
"Sedum",684636,1
"Sedum",687159,1
"Sedum",685535,1
"Sedum",857716,1
"Sedum",795484,1
"Sedum",1277539,1
"Sedum",1284845,1
"Glossopetalon",899063,1
"Glossopetalon",857869,1
"Glossopetalon",857768,1
"Glossopetalon",687989,1
"Sicyos",686751,1
"Bulbostylis",684620,1
"Carex",877358,1
"Carex",860541,1
"Carex",1041701,1
"Carex",1041690,1
"Carex",893248,1
"Carex",907535,1
"Carex",860642,1
"Carex",1299044,1
"Carex",1361913,1
"Carex",1361912,1
"Carex",860696,1
"Carex",860578,1
"Carex",877335,1
"Carex",849207,1
"Carex",877423,1
"Carex",877347,1
"Carex",860839,1
"Carex",860878,1
"Carex",1159091,1
"Carex",857556,1
"Carex",857345,1
"Carex",858623,1
"Carex",836875,1
"Carex",1352333,1
"Carex",848795,1
"Carex",857274,1
"Carex",857258,1
"Carex",860744,1
"Carex",1041730,1
"Carex",860783,1
"Carex",860745,1
"Carex",1179665,1
"Carex",856688,1
"Carex",1176969,1
"Carex",860751,1
"Carex",856669,1
"Carex",835830,1
"Carex",948499,1
"Carex",1352334,1
"Carex",860767,1
"Carex",948485,1
"Carex",856702,1
"Carex",848835,1
"Carex",858291,1
"Carex",1270972,1
"Carex",899451,1
"Carex",878975,1
"Carex",899157,1
"Carex",899192,1
"Carex",899156,1
"Carex",1110204,1
"Carex",900016,1
"Carex",899111,1
"Carex",899107,1
"Carex",932917,1
"Carex",899096,1
"Carex",943181,1
"Carex",1281894,1
"Carex",899830,1
"Carex",899108,1
"Carex",899411,1
"Carex",899280,1
"Carex",899489,1
"Carex",899832,1
"Carex",899109,1
"Carex",1041867,1
"Carex",1041873,1
"Carex",1279636,1
"Carex",1171245,1
"Carex",899598,1
"Carex",926862,1
"Carex",899617,1
"Carex",1171247,1
"Carex",1171249,1
"Carex",899505,1
"Carex",899506,1
"Carex",1268475,1
"Carex",899513,1
"Carex",899514,1
"Carex",899162,1
"Carex",899497,1
"Carex",899705,1
"Carex",899607,1
"Carex",1275208,1
"Carex",1352341,1
"Carex",899942,1
"Carex",1277503,1
"Carex",1277489,1
"Carex",1225187,1
"Carex",964573,1
"Carex",1225201,1
"Carex",1225185,1
"Carex",1277485,1
"Carex",1225205,1
"Carex",899130,1
"Carex",899884,1
"Carex",899110,1
"Carex",899875,1
"Carex",1041792,1
"Carex",1041757,1
"Carex",899877,1
"Carex",1268705,1
"Carex",1044259,1
"Carex",1232163,1
"Carex",1225181,1
"Carex",1225175,1
"Carex",1041632,1
"Carex",1146926,1
"Carex",1146924,1
"Carex",899560,1
"Carex",1159139,1
"Carex",899564,1
"Carex",1268571,1
"Carex",1225195,1
"Carex",899657,1
"Carex",1225171,1
"Carex",1159133,1
"Carex",934599,1
"Carex",899618,1
"Carex",1041676,1
"Carex",1041654,1
"Carex",1146910,1
"Carex",1146920,1
"Carex",1202419,1
"Carex",1146922,1
"Carex",1315492,1
"Carex",1159167,1
"Carex",1271530,1
"Carex",1041815,1
"Carex",1041811,1
"Carex",887527,1
"Carex",686085,1
"Carex",687997,1
"Carex",686482,1
"Carex",688223,1
"Carex",814348,1
"Carex",683390,1
"Carex",684592,1
"Carex",685401,1
"Carex",683841,1
"Carex",684081,1
"Carex",683394,1
"Carex",689678,1
"Carex",836338,1
"Carex",943698,1
"Carex",687197,1
"Carex",686973,1
"Carex",684706,1
"Carex",1159205,1
"Carex",684493,1
"Carex",688765,1
"Carex",686389,1
"Carex",689988,1
"Carex",688129,1
"Carex",683569,1
"Carex",687965,1
"Carex",684146,1
"Carex",684806,1
"Carex",685555,1
"Carex",683554,1
"Carex",687513,1
"Carex",685137,1
"Carex",689799,1
"Carex",687829,1
"Carex",686516,1
"Carex",687375,1
"Carex",685681,1
"Carex",686580,1
"Carex",686656,1
"Carex",1309285,1
"Carex",687675,1
"Carex",689402,1
"Carex",688439,1
"Carex",814863,1
"Carex",684819,1
"Carex",685297,1
"Carex",689037,1
"Carex",1283102,1
"Carex",1283118,1
"Carex",685078,1
"Carex",835326,1
"Carex",820834,1
"Carex",684271,1
"Carex",684191,1
"Carex",1283104,1
"Carex",683787,1
"Carex",686391,1
"Carex",685480,1
"Carex",688843,1
"Carex",686202,1
"Carex",689762,1
"Carex",689012,1
"Carex",686362,1
"Carex",689662,1
"Carex",688097,1
"Carex",683210,1
"Carex",683217,1
"Carex",688150,1
"Carex",689945,1
"Carex",684338,1
"Carex",689949,1
"Carex",684831,1
"Carex",687486,1
"Carex",688594,1
"Carex",684342,1
"Carex",683702,1
"Carex",688007,1
"Carex",686950,1
"Carex",688449,1
"Carex",683585,1
"Carex",684325,1
"Carex",686484,1
"Carex",685294,1
"Carex",683633,1
"Carex",685606,1
"Carex",688486,1
"Carex",1283098,1
"Carex",689927,1
"Carex",686639,1
"Carex",686317,1
"Carex",686318,1
"Carex",685993,1
"Carex",684241,1
"Carex",835320,1
"Carex",686486,1
"Carex",687334,1
"Carex",685428,1
"Carex",1110233,1
"Carex",688917,1
"Carex",683963,1
"Carex",689065,1
"Carex",685616,1
"Carex",860009,1
"Carex",684517,1
"Carex",685604,1
"Carex",684112,1
"Carex",684436,1
"Carex",683914,1
"Carex",685241,1
"Carex",684209,1
"Carex",689688,1
"Carex",686384,1
"Carex",686645,1
"Carex",686293,1
"Carex",685868,1
"Carex",1302517,1
"Carex",686209,1
"Carex",1302525,1
"Carex",689263,1
"Carex",1302531,1
"Carex",686623,1
"Carex",690045,1
"Carex",685175,1
"Carex",683806,1
"Carex",685724,1
"Carex",821393,1
"Carex",821379,1
"Carex",684697,1
"Carex",801954,1
"Carex",688451,1
"Carex",684724,1
"Carex",1270998,1
"Carex",1222835,1
"Carex",683190,1
"Carex",827935,1
"Carex",689047,1
"Carex",685402,1
"Carex",1110167,1
"Carex",1110170,1
"Carex",684824,1
"Carex",689049,1
"Carex",690085,1
"Carex",685985,1
"Carex",684712,1
"Carex",685449,1
"Carex",686401,1
"Carex",686393,1
"Carex",687209,1
"Carex",686746,1
"Carex",690098,1
"Carex",687954,1
"Carex",686390,1
"Carex",729669,1
"Carex",689143,1
"Carex",689422,1
"Carex",685173,1
"Carex",686291,1
"Carex",685867,1
"Carex",687724,1
"Carex",684666,1
"Carex",1127122,1
"Carex",687052,1
"Carex",688909,1
"Carex",683738,1
"Carex",690100,1
"Carex",684486,1
"Carex",686809,1
"Carex",688801,1
"Carex",686252,1
"Carex",687412,1
"Carex",688556,1
"Carex",689807,1
"Carex",683340,1
"Carex",684359,1
"Carex",686264,1
"Carex",687539,1
"Carex",684174,1
"Carex",857552,1
"Carex",683989,1
"Carex",688676,1
"Carex",684861,1
"Carex",728627,1
"Carex",688644,1
"Carex",688347,1
"Carex",688838,1
"Carex",688040,1
"Carex",687877,1
"Carex",688622,1
"Carex",688919,1
"Carex",684555,1
"Carex",686724,1
"Carex",689310,1
"Carex",687519,1
"Carex",685278,1
"Carex",688491,1
"Carex",730682,1
"Carex",684740,1
"Carex",683240,1
"Carex",688840,1
"Carex",686442,1
"Carex",687438,1
"Carex",686138,1
"Carex",688804,1
"Carex",687634,1
"Carex",729675,1
"Carex",689156,1
"Carex",857848,1
"Carex",685918,1
"Carex",729658,1
"Carex",684721,1
"Carex",686979,1
"Carex",685897,1
"Carex",684464,1
"Carex",730698,1
"Carex",689423,1
"Carex",688805,1
"Carex",683481,1
"Carex",689155,1
"Carex",732831,1
"Carex",732800,1
"Carex",684982,1
"Carex",686939,1
"Carex",755395,1
"Carex",688520,1
"Carex",686328,1
"Carex",685739,1
"Carex",835388,1
"Carex",683096,1
"Carex",689808,1
"Carex",687976,1
"Carex",868660,1
"Carex",683508,1
"Carex",687420,1
"Carex",689655,1
"Carex",687199,1
"Carex",686457,1
"Carex",687411,1
"Carex",802090,1
"Carex",686134,1
"Carex",683278,1
"Carex",687911,1
"Carex",686831,1
"Carex",683678,1
"Carex",689854,1
"Carex",687603,1
"Carex",687763,1
"Carex",689654,1
"Carex",686418,1
"Carex",689008,1
"Carex",684779,1
"Carex",687430,1
"Carex",684512,1
"Carex",688972,1
"Carex",685925,1
"Carex",822041,1
"Carex",687114,1
"Carex",802059,1
"Carex",689168,1
"Carex",685675,1
"Carex",688013,1
"Carex",802017,1
"Carex",686910,1
"Carex",686087,1
"Carex",730957,1
"Carex",685094,1
"Carex",687225,1
"Carex",866624,1
"Carex",687810,1
"Carex",687359,1
"Carex",687138,1
"Carex",689612,1
"Carex",687899,1
"Carex",731174,1
"Carex",684410,1
"Carex",686573,1
"Carex",688464,1
"Carex",683518,1
"Carex",687248,1
"Carex",685677,1
"Carex",683995,1
"Carex",688278,1
"Carex",800140,1
"Carex",685096,1
"Carex",687845,1
"Carex",1277567,1
"Carex",737589,1
"Carex",857833,1
"Carex",857836,1
"Carex",690091,1
"Carex",688216,1
"Carex",684015,1
"Carex",685568,1
"Carex",857893,1
"Carex",688230,1
"Carex",687488,1
"Carex",688327,1
"Carex",685678,1
"Carex",732586,1
"Carex",685108,1
"Carex",1277565,1
"Carex",688912,1
"Carex",787976,1
"Carex",688874,1
"Carex",690056,1
"Carex",683642,1
"Carex",683648,1
"Carex",690027,1
"Carex",686922,1
"Carex",688964,1
"Carex",685641,1
"Carex",686721,1
"Carex",687424,1
"Carex",686473,1
"Carex",1176997,1
"Carex",684360,1
"Carex",687457,1
"Carex",689300,1
"Carex",821017,1
"Carex",689258,1
"Carex",686760,1
"Carex",1375142,1
"Carex",686803,1
"Carex",874264,1
"Carex",685728,1
"Carex",685176,1
"Carex",683206,1
"Carex",688663,1
"Carex",686101,1
"Carex",683779,1
"Carex",687693,1
"Carex",688989,1
"Carex",684514,1
"Carex",686869,1
"Carex",689348,1
"Carex",684689,1
"Carex",687224,1
"Carex",684813,1
"Carex",690011,1
"Carex",687830,1
"Carex",686039,1
"Carex",893408,1
"Carex",688756,1
"Carex",689331,1
"Carex",688474,1
"Carex",684727,1
"Carex",683900,1
"Carex",685203,1
"Carex",685745,1
"Carex",685565,1
"Carex",686297,1
"Carex",685667,1
"Carex",688091,1
"Carex",686785,1
"Carex",738585,1
"Carex",685182,1
"Carex",684587,1
"Carex",684128,1
"Carex",687700,1
"Carex",687320,1
"Carex",789560,1
"Carex",1176987,1
"Carex",800161,1
"Carex",689581,1
"Carex",684638,1
"Carex",688863,1
"Carex",791580,1
"Carex",795520,1
"Carex",684522,1
"Carex",689052,1
"Carex",688014,1
"Carex",686036,1
"Carex",1352347,1
"Carex",685521,1
"Carex",683843,1
"Carex",1315495,1
"Carex",689127,1
"Carex",684622,1
"Carex",964338,1
"Carex",959415,1
"Carex",684107,1
"Carex",685279,1
"Carex",1277705,1
"Carex",1277736,1
"Carex",686129,1
"Carex",689506,1
"Carex",683261,1
"Carex",686335,1
"Carex",686151,1
"Carex",687206,1
"Carex",969525,1
"Carex",685195,1
"Carex",688967,1
"Carex",686893,1
"Carex",689922,1
"Carex",1277688,1
"Carex",1285626,1
"Carex",1277812,1
"Carex",1277690,1
"Carex",1277744,1
"Carex",684812,1
"Carex",689590,1
"Carex",688613,1
"Carex",737975,1
"Carex",687485,1
"Carex",689886,1
"Carex",690099,1
"Carex",686154,1
"Carex",1110176,1
"Carex",1315501,1
"Carex",688116,1
"Carex",684872,1
"Carex",885981,1
"Carex",684210,1
"Carex",689105,1
"Carex",683848,1
"Carex",688554,1
"Carex",689550,1
"Carex",685129,1
"Carex",686153,1
"Carex",688149,1
"Carex",683940,1
"Carex",683122,1
"Carex",685346,1
"Carex",685274,1
"Carex",686745,1
"Carex",686168,1
"Carex",732611,1
"Carex",684744,1
"Carex",686892,1
"Carex",688839,1
"Carex",684705,1
"Carex",688647,1
"Carex",686436,1
"Carex",689024,1
"Carex",1252934,1
"Carex",685899,1
"Carex",687171,1
"Carex",687458,1
"Carex",687208,1
"Carex",688471,1
"Carex",687555,1
"Carex",683858,1
"Carex",686091,1
"Carex",684678,1
"Carex",687161,1
"Carex",687862,1
"Carex",686945,1
"Carex",686566,1
"Carex",689382,1
"Carex",685548,1
"Carex",684537,1
"Carex",683428,1
"Carex",689381,1
"Carex",686722,1
"Carex",688508,1
"Carex",728694,1
"Carex",685718,1
"Carex",688313,1
"Carex",735330,1
"Carex",689451,1
"Carex",686680,1
"Carex",686047,1
"Carex",687185,1
"Carex",839382,1
"Carex",839375,1
"Carex",683662,1
"Carex",1252910,1
"Carex",1252914,1
"Carex",687606,1
"Carex",686837,1
"Carex",684699,1
"Carex",688851,1
"Carex",688377,1
"Carex",683757,1
"Carex",689333,1
"Carex",687402,1
"Carex",684415,1
"Carex",1131907,1
"Carex",685339,1
"Carex",684085,1
"Carex",685752,1
"Carex",689030,1
"Carex",893482,1
"Carex",684612,1
"Carex",686351,1
"Carex",689070,1
"Carex",689513,1
"Carex",688058,1
"Carex",1349446,1
"Carex",686123,1
"Carex",688617,1
"Carex",689666,1
"Carex",686898,1
"Carex",686403,1
"Carex",688117,1
"Carex",689976,1
"Carex",688436,1
"Carex",689146,1
"Carex",685694,1
"Carex",684457,1
"Carex",688638,1
"Carex",887497,1
"Carex",684597,1
"Carex",685472,1
"Carex",684135,1
"Carex",686523,1
"Carex",688088,1
"Carex",688791,1
"Carex",683308,1
"Carex",1252930,1
"Carex",1252932,1
"Carex",686868,1
"Carex",683879,1
"Carex",686424,1
"Carex",687546,1
"Carex",686204,1
"Carex",686810,1
"Carex",687037,1
"Carex",687924,1
"Carex",687910,1
"Carex",689618,1
"Carex",686266,1
"Carex",687808,1
"Carex",687038,1
"Carex",685318,1
"Carex",685846,1
"Carex",689623,1
"Carex",758658,1
"Carex",687044,1
"Carex",1284833,1
"Carex",688770,1
"Carex",683283,1
"Carex",893479,1
"Carex",683539,1
"Carex",1176993,1
"Carex",683904,1
"Carex",688433,1
"Carex",689882,1
"Carex",687547,1
"Carex",683438,1
"Carex",689508,1
"Carex",688452,1
"Carex",683112,1
"Carex",683412,1
"Carex",741266,1
"Carex",689729,1
"Carex",683328,1
"Carex",685898,1
"Carex",686447,1
"Carex",688282,1
"Carex",683661,1
"Carex",689222,1
"Carex",1110179,1
"Carex",683375,1
"Carex",683614,1
"Carex",683185,1
"Carex",1225223,1
"Carex",687111,1
"Carex",688758,1
"Carex",687905,1
"Carex",688411,1
"Carex",689487,1
"Carex",687067,1
"Carex",683140,1
"Carex",683561,1
"Carex",685772,1
"Carex",689928,1
"Carex",689473,1
"Cladium",885033,1
"Cladium",848779,1
"Cladium",860813,1
"Cladium",835830,1
"Cladium",1268521,1
"Cladium",899120,1
"Cladium",1146914,1
"Cladium",1146916,1
"Cladium",943176,1
"Cladium",1159169,1
"Cladium",899530,1
"Cladium",1202419,1
"Cladium",687610,1
"Cladium",688203,1
"Cladium",689084,1
"Cladium",688939,1
"Cladium",686520,1
"Cladium",688635,1
"Cladium",688472,1
"Cladium",688636,1
"Cladium",686469,1
"Cladium",685814,1
"Cladium",687364,1
"Cladium",687062,1
"Cladium",686617,1
"Cladium",1284851,1
"Cladium",1176997,1
"Cladium",687945,1
"Cladium",683294,1
"Cladium",902951,1
"Cladium",688096,1
"Cladium",687678,1
"Cladium",685728,1
"Cladium",690040,1
"Cladium",683960,1
"Cladium",1284857,1
"Cladium",683386,1
"Cladium",972216,1
"Cladium",878882,1
"Cladium",797099,1
"Cladium",687631,1
"Cladium",736399,1
"Cladium",686810,1
"Cladium",689508,1
"Cladium",688452,1
"Cladium",686343,1
"Cyperus",949976,1
"Cyperus",860813,1
"Cyperus",860836,1
"Cyperus",899537,1
"Cyperus",687355,1
"Cyperus",1284873,1
"Cyperus",688455,1
"Cyperus",795053,1
"Cyperus",684638,1
"Cyperus",1284811,1
"Cyperus",683314,1
"Dulichium",899598,1
"Dulichium",1171249,1
"Dulichium",899497,1
"Dulichium",899560,1
"Dulichium",686555,1
"Dulichium",686699,1
"Dulichium",684603,1
"Dulichium",683419,1
"Dulichium",686803,1
"Dulichium",683099,1
"Dulichium",836282,1
"Dulichium",687830,1
"Dulichium",685540,1
"Dulichium",685339,1
"Dulichium",721939,1
"Dulichium",731252,1
"Dulichium",689965,1
"Eleocharis",885033,1
"Eleocharis",860697,1
"Eleocharis",1361913,1
"Eleocharis",848779,1
"Eleocharis",1159099,1
"Eleocharis",1159117,1
"Eleocharis",848805,1
"Eleocharis",1352334,1
"Eleocharis",899137,1
"Eleocharis",1268501,1
"Eleocharis",899525,1
"Eleocharis",1284799,1
"Eleocharis",899132,1
"Eleocharis",900067,1
"Eleocharis",1268467,1
"Eleocharis",1281886,1
"Eleocharis",1352340,1
"Eleocharis",899535,1
"Eleocharis",899942,1
"Eleocharis",899946,1
"Eleocharis",1285618,1
"Eleocharis",899903,1
"Eleocharis",899981,1
"Eleocharis",899618,1
"Eleocharis",1315493,1
"Eleocharis",1251779,1
"Eleocharis",686200,1
"Eleocharis",689523,1
"Eleocharis",683220,1
"Eleocharis",684565,1
"Eleocharis",686384,1
"Eleocharis",1302531,1
"Eleocharis",687565,1
"Eleocharis",683743,1
"Eleocharis",686830,1
"Eleocharis",687660,1
"Eleocharis",689390,1
"Eleocharis",688584,1
"Eleocharis",688641,1
"Eleocharis",686972,1
"Eleocharis",687496,1
"Eleocharis",687972,1
"Eleocharis",688128,1
"Eleocharis",1284847,1
"Eleocharis",1284855,1
"Eleocharis",688813,1
"Eleocharis",688051,1
"Eleocharis",683121,1
"Eleocharis",683294,1
"Eleocharis",683317,1
"Eleocharis",684369,1
"Eleocharis",689522,1
"Eleocharis",685945,1
"Eleocharis",687504,1
"Eleocharis",683962,1
"Eleocharis",907668,1
"Eleocharis",1281918,1
"Eleocharis",721904,1
"Eleocharis",1375132,1
"Eleocharis",686006,1
"Eleocharis",688865,1
"Eleocharis",874264,1
"Eleocharis",685728,1
"Eleocharis",1349447,1
"Eleocharis",685302,1
"Eleocharis",1284859,1
"Eleocharis",687312,1
"Eleocharis",683180,1
"Eleocharis",686036,1
"Eleocharis",839396,1
"Eleocharis",1284857,1
"Eleocharis",799473,1
"Eleocharis",685279,1
"Eleocharis",686380,1
"Eleocharis",1252936,1
"Eleocharis",689643,1
"Eleocharis",688967,1
"Eleocharis",689922,1
"Eleocharis",689719,1
"Eleocharis",737978,1
"Eleocharis",688769,1
"Eleocharis",684205,1
"Eleocharis",684905,1
"Eleocharis",686421,1
"Eleocharis",684755,1
"Eleocharis",686060,1
"Eleocharis",687797,1
"Eleocharis",687631,1
"Eleocharis",686195,1
"Eleocharis",683879,1
"Eleocharis",687910,1
"Eleocharis",687044,1
"Eleocharis",1284833,1
"Eleocharis",688770,1
"Eleocharis",687111,1
"Eleocharis",686323,1
"Eleocharis",688281,1
"Eleocharis",685272,1
"Eriophorum",860559,1
"Eriophorum",893248,1
"Eriophorum",885532,1
"Eriophorum",836882,1
"Eriophorum",835853,1
"Eriophorum",1041719,1
"Eriophorum",860745,1
"Eriophorum",959740,1
"Eriophorum",860841,1
"Eriophorum",1041873,1
"Eriophorum",1041861,1
"Eriophorum",899497,1
"Eriophorum",899875,1
"Eriophorum",1041757,1
"Eriophorum",1041742,1
"Eriophorum",1159155,1
"Eriophorum",868660,1
"Eriophorum",800184,1
"Eriophorum",686719,1
"Eriophorum",686297,1
"Eriophorum",1252912,1
"Eriophorum",689319,1
"Eriophorum",684085,1
"Eriophorum",689030,1
"Eriophorum",685030,1
"Eriophorum",688617,1
"Eriophorum",689666,1
"Eriophorum",797099,1
"Fimbristylis",902938,1
"Fimbristylis",860862,1
"Fimbristylis",899121,1
"Fimbristylis",899535,1
"Fimbristylis",1268523,1
"Fimbristylis",683220,1
"Fimbristylis",688971,1
"Fimbristylis",688472,1
"Fimbristylis",686469,1
"Fimbristylis",688274,1
"Fimbristylis",687792,1
"Fimbristylis",688582,1
"Fimbristylis",688217,1
"Fimbristylis",687427,1
"Fuirena",902938,1
"Fuirena",899525,1
"Fuirena",1268467,1
"Fuirena",687823,1
"Fuirena",806213,1
"Fuirena",687445,1
"Fuirena",1284873,1
"Fuirena",685827,1
"Fuirena",685225,1
"Machaerina",1268569,1
"Machaerina",887527,1
"Morelotia",868467,1
"Rhynchospora",860521,1
"Rhynchospora",848779,1
"Rhynchospora",837138,1
"Rhynchospora",1159099,1
"Rhynchospora",1159117,1
"Rhynchospora",1302493,1
"Rhynchospora",905730,1
"Rhynchospora",1279636,1
"Rhynchospora",1268473,1
"Rhynchospora",1284799,1
"Rhynchospora",1268469,1
"Rhynchospora",899124,1
"Rhynchospora",899518,1
"Rhynchospora",1146914,1
"Rhynchospora",899521,1
"Rhynchospora",899125,1
"Rhynchospora",1268467,1
"Rhynchospora",1225177,1
"Rhynchospora",899574,1
"Rhynchospora",899530,1
"Rhynchospora",1268573,1
"Rhynchospora",688578,1
"Rhynchospora",684562,1
"Rhynchospora",690066,1
"Rhynchospora",687831,1
"Rhynchospora",688937,1
"Rhynchospora",689119,1
"Rhynchospora",683119,1
"Rhynchospora",687666,1
"Rhynchospora",1302513,1
"Rhynchospora",1302525,1
"Rhynchospora",1302529,1
"Rhynchospora",683903,1
"Rhynchospora",684628,1
"Rhynchospora",683901,1
"Rhynchospora",688203,1
"Rhynchospora",686119,1
"Rhynchospora",732831,1
"Rhynchospora",685447,1
"Rhynchospora",683881,1
"Rhynchospora",732843,1
"Rhynchospora",685251,1
"Rhynchospora",685639,1
"Rhynchospora",686830,1
"Rhynchospora",688641,1
"Rhynchospora",687445,1
"Rhynchospora",685395,1
"Rhynchospora",689989,1
"Rhynchospora",802094,1
"Rhynchospora",684188,1
"Rhynchospora",683067,1
"Rhynchospora",685641,1
"Rhynchospora",684751,1
"Rhynchospora",688576,1
"Rhynchospora",1284827,1
"Rhynchospora",1284853,1
"Rhynchospora",1284855,1
